Product Name,Price,URL,ASIN,Aspect ratio,Batteries Required,Battery cell composition,Battery life,Best Sellers Rank,Brand,CPU manufacturer,CPU model,CPU speed,Colour,Compatible devices,Computer Memory Type,Connectivity technology,Connector Type,Country/Region of origin,Customer Reviews,Date First Available,Digital storage capacity,Display Technology,Display Type,Display resolution maximum,Flash Memory Installed Size,Form Factor,Form factor,Graphics Card Description,Graphics Coprocessor,Graphics RAM Type,Graphics card description,Graphics coprocessor,Graphics processor manufacturer,Hard Disk Description,Hard Drive Size,Hard disk description,Hard disk size,Hardware Platform,Human interface input,Item Model Number,Item Weight,Item weight,Manufacturer,Manufacturer reference,Memory Storage Capacity,Memory storage capacity,Model,Model Name,Model name,Model year,Mounting Hardware,Number of Ports,Operating System,Operating system,Package Dimensions,Part Number,Power Source,Processor Brand,Processor Count,Processor Speed,Processor Type,Processor count,Processor model number,Product dimensions,RAM Size,RAM memory installed size,Ram Memory Installed Size,Ram Memory Technology,Resolution,Scanner Resolution,Screen Resolution,Screen size,Screen surface description,Shell type,Software included,Special Features,Special feature,Specific uses for product,Standing screen display size,Supports Bluetooth Technology,Total USB ports,Wattage,Wireless Type
"HP Essential Laptop, 14"" HD Display, Intel Celeron N4120, 16GB RAM, 64GB eMMC, Webcam, HDMI, Wi-Fi, RJ-45, 1 Year Office 365, Windows 11 Home, Rose Gold",$614.19,https://www.amazon.com.au/HP-Essential-Display-Celeron-Windows/dp/B0CKFMHLB3/ref=sr_1_322,,,,,,,HP,,Celeron N,,Rose Gold,,,,,,,,,,,,,,,,,,Integrated,,,,,,64 GB,,,,,,,,,,,,TPN-Q221_56Z**AV,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,HD Audio,,,,,,
"Lenovo IdeaPad 1 Student Laptop Computer, 15.6"" FHD Display, Intel Dual Core Processor, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, Type-C, Cloud Grey, Windows 11 Pro, Tichang",$757.81,https://www.amazon.com.au/Lenovo-IdeaPad-Computer-Processor-Bluetooth/dp/B0DSPXLZY5/ref=sr_1_323,,,,,,,Lenovo,,Celeron,,Cloud Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,IdeaPad,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,15.6 Inches,,,,,HD Audio,,,,,,
"ASUS Vivobook Go 15.6"" FHD Laptop, Intel i3-N305, 8GB RAM, 128GB Storage, Windows 11 Home in S Mode, Intel UHD Graphics, HDMI, USB, Black - E1504GA-WB31",$501.87,https://www.amazon.com.au/ASUS-Vivobook-i3-N305-Storage-Graphics/dp/B0F1YBYM5K/ref=sr_1_324,,,,,,,ASUS,,Core i3,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,128 GB,,,,,,,,,,,,E1504GA-WB31,,,,,Windows 11 Home,,,,,,,,,,,,8 GB,,,,,,15.6 Inches,,,,,"Lightweight, Memory Card Slot",,,,,,
HP ProBook 460 G11 16" WUXGA IPS Touch Ultra 5 125U 16GB 512GB SSD AI Boost WiFi 6E Windows 11 Pro Workstation Laptop,"$1,379.00",https://www.amazon.com.au/HP-ProBook-Windows-Workstation-Laptop/dp/B0DSBFZCRT/ref=sr_1_325,,,,,,,HP,,Intel Core Ultra 5,4.3 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,ProBook 460 G11,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,AI Boost,,,,,,
"NAIKLULU 15.6 Inch Gaming Laptop, 7430 Processor (up to 4.3GHz), 32GB RAM 1TB SSD, Radeon Graphics, 1920 * 1080 IPS FHD, 6000mAh Battery, WiFi 5, BT5.0, Backlit Keyboard, Fingerprint Reader, Win 11",$710.01,https://www.amazon.com.au/NAIKLULU-Processor-Graphics-Keyboard-Fingerprint/dp/B0FJ2FXQ6S/ref=sr_1_326,,,,,,,NAIKLULU,,AMD R Series,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,AM01,,,,,OS,,,,,,,,,,,,32 GB,,,,,,15.6 Inches,,,,,"Memory Card Slot, Numeric Keypad",,,,,,
"Lenovo ThinkPad X9-14 Gen 1 14"" 2.8K OLED Touch Laptop (120Hz, Ultra 7 258V, 32GB RAM, 512GB SSD, AI Boost, WiFi 7, Win 11 Pro) – Business Ultrabook","$3,306.14",https://www.amazon.com.au/Lenovo-ThinkPad-X9-14-Touch-Laptop/dp/B0F79586P2/ref=sr_1_327,,,,,,,Lenovo,,Intel Core Ultra 7,2.2 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,ThinkPad X9-14 Gen 1,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,14 Inches,,,,,AI-Driven Optimization,,,,,,
"Apple MacBook Air (13.6-inch, Apple M2 chip, 8GB RAM, 512GB) - Space Grey",,https://www.amazon.com.au/2022-Apple-MacBook-Laptop-chip/dp/B0B3C4KRCR/ref=sr_1_331,,,,,,,Apple,,Unknown,,Space Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,MacBook Air,,,,,Mac OS,,,,,,,,,,,,8 GB,,,,,,13.6 Inches,,,,,Backlit Keyboard,,,,,,
"ASUS Laptop, 14-inch FHD Display, Intel Pentium Silver N6000, 4GB RAM, 64GB eMMC Storage, Windows 11 Home in S Mode, Intel UHD Graphics, Star Black, E410KA-PM464",$319.99,https://www.amazon.com.au/ASUS-14-inch-Display-Graphics-E410KA-PM464/dp/B0DTKLZ1MM/ref=sr_1_332,,,,,,,ASUS,,Pentium,,Star Black,,,,,,,,,,,,,,,,,,Integrated,Intel UHD Graphics,,,,,64 GB,,,,,,,,,,,,E410KA-PM464,,,,,Windows 11 Home,,,,,,,,,,,,4 GB,,,,,,14 Inches,,,,,,,,,,,
"Dell Inspiron 14 Copilot+ PC with on-Device AI - Snapdragon® X Plus, X1P-42-100 8 Core Processer - 14"" FHD+ Display - 16GB - 512GB SSD - Qualcomm Adreno Graphics - Qualcomm FastConnect 7800 Wi-Fi 7","$1,999.00",https://www.amazon.com.au/Dell-Inspiron-Copilot-Device-Snapdragon%C2%AE/dp/B0DNSF1PT8/ref=sr_1_333,,,,,,,DELL,,Snapdragon X Plus,,Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Inspiron 14 5441,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, Lightweight",,,,,,
"Acer Aspire 5 Laptop, Intel 8-Core i5-12450H, 15.6"" FHD IPS Display, Intel Iris Xe Graphics, 32GB DDR4 1TB SSD, Backlit Keyboard, Fingerprint, Thunderbolt 4, WiFi 6, Win11 Pro","$1,518.56",https://www.amazon.com.au/i5-12450H-Graphics-Keyboard-Fingerprint-Thunderbolt/dp/B0D73S9SY5/ref=sr_1_334,,,,,,,acer,,Core i5 Family,,Steel Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,Aspire 5 15,,,,,Windows 11 Pro,,,,,,,,,,,,32 GB,,,,,,15.6 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad",,,,,,
"11 Mini Laptop, 8.0 Inch Touch Screen Ultra Light Mini Industry Laptop, Alder Lake CPU, 12G LPDDR5 4800MHz Micro PC, Dual Band WiFi, USB3.0 Portable Laptop Computer,",$622.07,https://www.amazon.com.au/Laptop-Industry-4800MHz-Portable-Computer/dp/B0CM7PHK7N/ref=sr_1_335,?B0CM7PHK7N,,?No,,,"31,785 in Computers ( See Top 100 in Computers ) 319 in Traditional Laptops",?Sxhlseller,,,,,,,,,?China,1.0 1.0 out of 5 stars 1 rating 1.0 out of 5 stars,?31 October 2023,,,,,,,,,,,,,,,,,,,,?Sxhlsellerw7q4ameynz-26,?1.31 kg,,?Sxhlseller,,,,?Sxhlsellerw7q4ameynz-26,?Sxhlsellerw7q4ameynz-26,,,,,,,?24 x 18 x 6 cm; 1.31 kg,?Sxhlsellerw7q4ameynz-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP ProBook 440 G10 14" 1080p IPS i5-1334U 16GB RAM 256GB SSD WiFi 6E Windows11Pro Laptop,"$1,398.00",https://www.amazon.com.au/HP-ProBook-i5-1334U-Windows11Pro-Laptop/dp/B0D726MF7P/ref=sr_1_336,,,,,,,HP,,Intel Core i5,,Silver,,,,,,,,,,,,,,,,,,Intel UHD Graphics,Intel Iris Xe Graphics,,,,,256 GB,,,,,,,,,,,,ProBook 440 G10,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"Lenovo Ideapad 3i 15.6"" FHD Touch Laptop, Intel i3-1115G4, 16GB RAM, 512GB PCIe SSD, Intel UHD Graphics, Numeric Keypad, 720P HD Camera, WiFi 6, Win 11 Home, Gray, 128GB Hotface USB Card","$1,999.00",https://www.amazon.com.au/Lenovo-Ideapad-3i-i3-1115G4-Graphics/dp/B0CN8RLGXM/ref=sr_1_337,,,,,,,Lenovo,,Intel Core i3,,Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Lenovo Ideapad 3i,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,Numeric Keypad,,,,,,
Lenovo LOQ 17IRX10 17.3-Inch FHD IPS 165Hz 100% sRGB Display Core i7-14700HX 24GB RAM 1TBSSD RTX5070 Gaming Laptop WiFi 6 Win11H Luna Grey 83JH0012AU,"$1,499.00",https://www.amazon.com.au/Lenovo-17IRX10-17-3-Inch-i7-14700HX-83JH0012AU/dp/B0FGHDDKQK/ref=sr_1_338,,,,,,,Lenovo,,Intel Core i7,,Luna Grey,,,,,,,,,,,,,,,,,,Dedicated,,,,,,1 TB,,,,,,,,,,,,LOQ 17IRX10,,,,,Windows 11 Home,,,,,,,,,,,,24 GB,,,,,,17.3 Inches,,,,,"Backlit Keyboard, Numeric Keypad",,,,,,
Dell Latitude 7410 14" FHD 2-in-1 Touch Laptop i5-10310U @1.7Ghz 16GB 256GB SSD Win11P Silver (Renewed),$359.00,https://www.amazon.com.au/Dell-Latitude-7410-i5-10310U-Renewed/dp/B0F7GYMHSM/ref=sr_1_339,,,,,,,DELL,,Core i5-10310U,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Dell Latitude 7410,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,"Touch ID, 2-in-1 Convertible",,,,,,
"2017 Apple MacBook Pro with 2.3GHz Intel Core i5 (13-inch, 8GB, 128GB SSD) Space Grey (Renewed)",$749.00,https://www.amazon.com.au/Apple-MacBook-2-3GHz-13-inch-Renewed/dp/B078GX9R5W/ref=sr_1_340,,,,,,,Apple,,Core i5,,Space Grey,,,,,,,,,,,,,,,,,,Integrated,,,,,,128 GB,,,,,,,,,,,,MacBook Pro,,,,,macOS 10.14 Mojave,,,,,,,,,,,,8 GB,,,,,,13.3 Inches,,,,,wifi Retina display web cam,,,,,,
Apple MacBook Pro 17 M1 8-Core 3.2GHz 13" 256GB SSD 8GB RAM Space Grey A2338 (Renewed),"$1,368.00",https://www.amazon.com.au/Apple-MacBook-8-Core-3-2GHz-Renewed/dp/B0FGJYDXBZ/ref=sr_1_341,,,,,,,Apple,Apple,Others,3.2 GHz,,,,,,,,,,,,,,,,,,,,,,,,SSD,256 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IJKKJI 17 Inch Laptop, 8GB RAM 256GB SSD Laptop with Celeron Quad Core N5095 (up to 2.9GHz), German Keyboard, IPS FHD Display, Webcam, Dual WiFi, Bluetooth 4.2, HDMI, USB 3.0, Type-C",$674.99,https://www.amazon.com.au/IJKKJI-Celeron-Keyboard-Display-Bluetooth/dp/B0D62QY3LR/ref=sr_1_342,,,,,,,IJKKJI,,Celeron N,,,,,,,,,,,,,,,,,,,,Integrated,Intel UHD Graphics,,,,,256 GB,,,,,,,,,,,,1732N-8,,,,,Windows 11 Pro,,,,,,,,,,,,8 GB,,,,,,17.3,,,,,Backlit Keyboard,,,,,,
HP EliteBook 650 G10 15.6" 1080p IPS i5-1335U 16GB RAM 512GB SSD WiFi 6E W11P Laptop,"$2,499.00",https://www.amazon.com.au/HP-EliteBook-1080p-i5-1335U-Laptop/dp/B0DYNX73XB/ref=sr_1_340,,,,,,,HP,,Core i5,4.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,EliteBook 650 G10,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,"Advanced Security Features, Enhanced Audio",,,,,,
MSI Raider 18 HX AI 18" UHD+ MiniLED 120Hz Gaming Laptop (Core Ultra 9) [GeForce RTX 5090],"$6,299.00",https://www.amazon.com.au/MSI-Raider-18-HX-AI/dp/B0DYD22G1T/ref=sr_1_341,,,,,,,MSI,,,,Black,,,,,,,,,,,,,,,,,,Dedicated,NVIDIA GeForce RTX 5090,,,,,4 TB,,,,,,,,,,,,MSI Raider 18 HX AI 18" UHD+ MiniLED 120Hz Gaming Laptop (Core Ultra 9) [GeForce RTX 5090],,,,,Windows 11 Pro,,,,,,,,,,,,64 GB,,,,,,18 Inches,,,,,Per-Key RGB gaming keyboard by SteelSeries,,,,,,
"2022 LENOVO IdeaPad Flex 5i 14"" Touchscreen 2-in-1 Laptop 11th Dual-Core Intel i3-1135G4 4GB DDR4 512GB NVMe SSD UHD Graphics HDMI USB-C Fingerprint WiFi-5 Windows 11 , Blue w/32GB USB Drive",$34.95,https://www.amazon.com.au/Touchscreen-Dual-Core-i3-1135G4-Graphics-Fingerprint/dp/B09XJMVHVT/ref=sr_1_342,,,,,,,Lenovo,,Core i3 Family,,Abyss Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,82HS00RBUS,,,,,Windows 11 Home,,,,,,,,,,,,4 GB,,,,,,14 Inches,,,,,Fingerprint Reader,,,,,,
HP ProBook 440 G11 4G LTE 14" WUXGA IPS Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop,"$1,449.00",https://www.amazon.com.au/HP-ProBook-WUXGA-Ultra-Laptop/dp/B0F4WMKPZY/ref=sr_1_343,,,,,,,HP,,Intel Core Ultra 7,1.4 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,1.39 Kilograms,,,,,,,ProBook 440 G11,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
MSI Modern 14 F13MG 14" 1080p IPS Level i7 1355U 16GB 512GB SSD WiFi 6E W11H Laptop,$769.00,https://www.amazon.com.au/MSI-Modern-F13MG-1080p-Laptop/dp/B0FKRR9ZSC/ref=sr_1_344,,,,,,,MSI,,Core i7,1.7 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,,,,,,,,Modern,,,,,Windows 11 Home,,,,,,,,10,,,,16 GB,,,,,,14,,,,,,,,,,,
HP Probook 640 G8 14" Screen Core i5 11th Generation 1135G7 32GB RAM 500GB M.2 SSD Windows 11 Laptop PC with Charger (Renewed),$830.00,https://www.amazon.com.au/HP-Probook-Generation-Windows-Charger/dp/B0DXQDL5FV/ref=sr_1_345,,,,,,,HP,Intel,Intel Core i5,2.4 GHz,,,,,,,,,,,,,,,,,,,,,,,,SSD,500 GB,,,,,,,,,,,,,,,,,Windows 11,,,,,,,,4,,,,,,,,,,14 Inches,,,,,,,,,,,
Asus ExpertBook P5 14" 1080p Ultra 5 226V 16GB 512GB SSD AI Boost WiFi 6E Windows 11 Pro Laptop,"$1,559.00",https://www.amazon.com.au/ExpertBook-1080p-Ultra-Windows-Laptop/dp/B0FL1XR7VD/ref=sr_1_346,,,,,,,ASUS,,Intel Core Ultra 5,2.1 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,3 Kilograms,,,,,,,ExpertBook P5,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
Dell Latitude 5400 14" Intel i5-8365U 16GB RAM 256GB SSD Win 11 Pro (New Battery Installed) (Renewed),$305.00,https://www.amazon.com.au/Latitude-i5-8365U-Battery-Installed-Renewed/dp/B0FCXDW4D7/ref=sr_1_347,,,,,,,DELL,,Intel Core i5,1.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,,,,,,,,Latitude 5400,,,,,Windows 11 Pro,,,,,,,,4,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
Lenovo ThinkPad T14s Intel Core i7-10510U 16GB RAM 256GB SSD 14" Windows 11 - Touch Screen (Renewed),$312.00,https://www.amazon.com.au/Lenovo-ThinkPad-Intel-i7-10510U-Windows/dp/B0FMJJ4DGW/ref=sr_1_348,,,,,,,Lenovo,,Intel Core i7,1.8 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,,,,,,,,ThinkPad T14s Gen 1,,,,,Windows 11 Pro,,,,,,,,4,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"ASUS 2024 Vivobook Go 11.6” HD Laptop, Intel Celeron N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home in S Mode, Star Black, L210KA-ES04",$658.95,https://www.amazon.com.au/ASUS-Vivobook-Celeron-Graphics-L210KA-ES04/dp/B0CRDDWTX3/ref=sr_1_349,,,,,,,ASUS,,Celeron,,Star Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,128 GB,,,,,,,,,,,,Vivobook Go,,,,,Windows 11 Home,,,,,,,,,,,,4 GB,,,,,,11.6 Inches,,,,,Lightweight,,,,,,
"Apple MacBook Pro (16-inch, Apple M4 Max chip with 14-core CPU and 32-core GPU, 36GB Unified Memory, 1TB) - Space Black","$5,397.00",https://www.amazon.com.au/Apple-MacBook-16-inch-14%E2%80%91core-32%E2%80%91core/dp/B0DLHNT5QY/ref=sr_1_350,,,,,,,Apple,,Apple M4,0.01,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,,,,,,,,MacBook Pro,,,,,Mac OS,,,,,,,,14,,,,36 GB,,,,,,16,,,,,,,,,,,
"FUNYET 16 Inch PC Laptop, N150 Processor Notebook (up to 3.4 GHz), 16 GB RAM, 1 TB SSD, Win 11 Laptop, 1920 x 1200 FHD Laptops, Computers with Illuminated Keyboard, 6000 mAh Laptop, WiFi 5, BT 5.0",$823.82,https://www.amazon.com.au/FUNYET-Processor-Notebook-Computers-Illuminated/dp/B0F6NQLGHT/ref=sr_1_353,,,,,,,FUNYET,,Celeron,,Dunkelblau,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,NY-08,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,"Backlit Keyboard, Numeric Keypad",,,,,,
SAMSUNG 2024 Laptop | Galaxy-Book4 | 15.6" 1920 x 1080 IPS | Intel Core 7 150U 10-Core | 16GB LPDDR4 | 512GB SSD | Windows 11 Home | Wi-Fi 6 - Bluetooth 5.1 - Backlit Keyboard - 720p Camera - Silver,"$2,463.85",https://www.amazon.com.au/SAMSUNG-Laptop-Galaxy-Book4-10-Core-Windows/dp/B0D49LLNH8/ref=sr_1_354,,,,,,,SAMSUNG,,Core i7 Family,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Galaxy Book4,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, Memory Card Slot, Numeric Keypad",,,,,,
Microsoft Surface Laptop 3 Intel i5-1035G7 Win 11 16GB RAM 256GB SSD (Renewed),$509.00,https://www.amazon.com.au/Microsoft-Surface-Laptop-i5-1035G7-Renewed/dp/B0F2NR2MCL/ref=sr_1_355,,,,,,,Microsoft,,Intel Core i5,1.2 GHz,Silver,,,"USB-A, USB-C",,,,,,,,,,,,,,,,,,,,SSD,256 GB,,,,,,,,,,,,Surface Laptop 3,,,,,Windows 11,,,,,,,,,,,,,,,,,,13.5 Inches,,,,,,,,,,,
"ASUS Laptop L510 Ultra Thin Laptop, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 128GB Storage, Windows 10 Home in S Mode, 1 Year Microsoft 365, Star Black, L510MA-DS04",$799.00,https://www.amazon.com.au/ASUS-Display-Processor-Microsoft-L510MA-DS04/dp/B08XB41YVQ/ref=sr_1_356,,,,,,,ASUS,,Celeron N4020,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,128 GB,,,,,,,,,,,,L510MA-DS04,,,,,Windows 10 Home,,,,,,,,,,,,4 GB,,,,,,15.6 Inches,,,,,HD,,,,,,
"2018 MacBook Air with 1.6GHz Intel Core i5 (13-inch, 8GB RAM, 128GB SSD) Gold (Renewed)",$649.00,https://www.amazon.com.au/MacBook-1-6GHz-Intel-13-inch-Renewed/dp/B0DYG9TBSP/ref=sr_1_357,,,,,,,Apple,,Core i5,1.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,128 GB,,,,,,,,,,,,MacBook Air,,,,,MacOs Sonoma,,,,,,,,,,,,8 GB,,,,,,13,,,,,,,,,,,
Razer Blade 14 (2025) Gaming Laptop: NVIDIA GeForce RTX 5070 - AMD Ryzen AI 9 365 CPU - 3K 120Hz OLED Display - 32GB LPDDR5X RAM - 1TB SSD - Thin & Lightweight - Chroma RGB - Windows - Mercury,$629.74,https://www.amazon.com.au/Razer-Blade-Gaming-Laptop-Lightweight/dp/B0DYLFH8G2/ref=sr_1_358,,,,,,,Razer,,Ryzen AI,,White,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,Razer Blade 14,,,,,Windows 11 Home,,,,,,,,,,,,32 GB,,,,,,14 Inches,,,,,"AI-driven productivity tools, Advanced cooling system, Calman Verified Display",,,,,,
MSI Titan 18 HX AI 18" UHD+ MiniLED 120Hz Gaming Laptop (Core Ultra 9) [GeForce RTX 5080],"$7,999.00",https://www.amazon.com.au/MSI-Titan-18-HX-AI/dp/B0DYD1FLT5/ref=sr_1_359,,,,,,,MSI,,,2.8 GHz,,,,,,,,,,,,,,,,,,,Integrated,NVIDIA GeForce RTX 5080,,,,SSD,,,,,,,,,,,,,MSI Titan 18 HX AI 18" UHD+ MiniLED 120Hz Gaming Laptop (Core Ultra 9) [GeForce RTX 5080],,,,,Windows 11 Pro,,,,,,,,,,,,64 GB,,,,,,18 Inches,,,,,Cherry Mechanical Per-Key RGB gaming keyboard by SteelSeries,,,,,,
Dell Latitude E7470 14" Intel i5-6300U 8GB 256GB SSD Win11pro (Renewed),$305.00,https://www.amazon.com.au/Latitude-E7470-i5-6300U-Win11pro-Renewed/dp/B0CVRPVMX1/ref=sr_1_360,,,,,,,DELL,,,2.4 GHz,black or silver,,,,,,,,,,,,,,,,,,,,,,,256GB SSD,256 GB,,,,,,,,,,,,Dell Latitude E7470,,,,,Windows 11 Pro,,,,,,,,,,,,8 GB,,,,,,14 Inches,,,,,Renewed,,,,,,
"ASUS Vivobook 14 Laptop, 14"" FHD (1920x1080) LED Display, Intel i5-1334U, 10-Core, 12GB DDR4 RAM, 256GB PCIe SSD, HDMI, Quiet Blue, Windows 11 Home, TWE Mouse Pad",$799.00,https://www.amazon.com.au/ASUS-Vivobook-1920x1080-Intel-i5-1334U/dp/B0FN6ZN3SL/ref=sr_1_361,,,,,,,ASUS,,Intel Core i5,,Quiet Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,ASUS Vivobook 14 Laptop,,,,,Windows 11,,,,,,,,,,,,12 GB,,,,,,14 Inches,,,,,Numeric Keypad,,,,,,
"15.6 Inch Laptop, Gaming Laptop N95 Processor(Up to 3.4GHz) 1920X1080 FHD IPS Screen, laptops Computer 16GB DDR4 512GB SSD 180°Open Angle Fingerprint Unlock Backlit Keyboard WiFi for Business Student",$368.00,https://www.amazon.com.au/Processor-1920X1080-Computer-180%C2%B0Open-Fingerprint/dp/B0F4Q8NQRV/ref=sr_1_362,,,,,,,KeeUiU,,Celeron,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,YEPBOOK-2,,,,,WIN,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,"180 Degrees Open, Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad",,,,,,
"HP Pavilion 15.6"" Touchscreen Laptop, Intel i3-1215U, 64GB RAM, 1.16TB Storage(1TB SSD + 160GB Docking Station Set), Intel UHD Graphics, Num Pad, Webcam, WiFi, Win 11 Pro, Silver","$1,619.33",https://www.amazon.com.au/HP-Pavilion-Touchscreen-i3-1215U-Graphics/dp/B0DQJBBJSS/ref=sr_1_363,,,,,,,HP,,Core i3,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,HP Pavilion,,,,,Windows 11 Pro,,,,,,,,,,,,64 GB,,,,,,15.6 Inches,,,,,Numeric Keypad,,,,,,
"Apple MacBook Pro 13-inch 2.3GHz Core i5, 256GB – Silver - 2017 (Renewed)",$549.00,https://www.amazon.com.au/Apple-MacBook-13-inch-2-3GHz-256GB/dp/B0FLWPBKT7/ref=sr_1_364,,,,,,,Apple,Intel,Intel Core i5,2.3 GHz,Silver,,,,,,,,,,,,,,,,,,,,,,,SSD,256 GB,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,13.3 Inches,,,,,,,,,,,
Dell Latitude 7390 2-in-1 Laptop 13" FHD i5-8350U up to 3.6GHz 256GB 8GB RAM 4G LTE Windows 11 (Renewed),$349.00,https://www.amazon.com.au/Latitude-Laptop-i5-8350U-Windows-Renewed/dp/B0D2R4GLXV/ref=sr_1_364,,,,,,,DELL,,Intel Core i5,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Latitude 7390,,,,,Windows 11,,,,,,,,,,,,8 GB,,,,,,13.3 Inches,,,,,"Backlit Keyboard, Fingerprint Reader, Memory Card Slot, touchscreen",,,,,,
Asus Vivobook 15 15.6" Full HD IPS-Level i7-13620H 16GB 512GB SSD WiFi 6E Windows 11 Home Quiet Blue Laptop,"$2,499.00",https://www.amazon.com.au/Vivobook-IPS-Level-i7-13620H-Windows-Laptop/dp/B0FF99C8B5/ref=sr_1_365,,,,,,,ASUS,,Intel Core 7,2.4 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,1.7 Kilograms,,,,,,,Vivobook 15,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,,,,,,,
"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 8GB RAM, 256GB Storage (128GB eMMC + 128GB USB Card), Intel UHD Graphics, HD Camera, Fast Charge, 1 Year Office 365, Win 11 S, Black",$898.95,https://www.amazon.com.au/HP-Stream-BrightView-N4120-Graphics/dp/B0D3GT7VGV/ref=sr_1_366,,,,,,,HP,,Celeron,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,HP Stream,,,,,Windows 11 S,,,,,,,,,,,,8 GB,,,,,,14 Inches,,,,,Anti Glare Coating,,,,,,
